trial_id,subject,activity,activity_name,trial,age_group,is_fall,sensor_location,failure_category,failure_reason,acc_length,gyro_length,acc_has_nan,gyro_has_nan
S31A03T16,31,3,Put On/Take Off Jacket,16,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,97.0,,False
S31A04T01,31,4,Stepping Up,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,82.0,,False
S31A04T02,31,4,Stepping Up,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1009.0,,False
S31A04T03,31,4,Stepping Up,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,636.0,,False
S31A05T11,31,5,Sweeping Floor,11,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,101.0,,False
S31A05T12,31,5,Sweeping Floor,12,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,365.0,,False
S31A05T13,31,5,Sweeping Floor,13,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,139.0,,False
S31A05T14,31,5,Sweeping Floor,14,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,92.0,,False
S31A06T05,31,6,Washing Hand,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,60.0,,False
S31A06T06,31,6,Washing Hand,6,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,179.0,,False
S31A06T07,31,6,Washing Hand,7,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2137.0,,False
S31A07T08,31,7,Waving Hand,8,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2298.0,,False
S31A09T07,31,9,Sit/Stand,7,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,699.0,,False
S31A09T08,31,9,Sit/Stand,8,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1009.0,,False
S31A09T09,31,9,Sit/Stand,9,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,137.0,,False
S31A09T10,31,9,Sit/Stand,10,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,487.0,,False
S31A11T01,31,11,Frontfall,1,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,170.0,,False
S31A11T02,31,11,Frontfall,2,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,95.0,,False
S31A11T03,31,11,Frontfall,3,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,845.0,,False
S31A11T04,31,11,Frontfall,4,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,396.0,,False
S31A11T05,31,11,Frontfall,5,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,978.0,,False
S31A12T09,31,12,Leftfall,9,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,117.0,,False
S31A12T10,31,12,Leftfall,10,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,664.0,,False
S31A12T11,31,12,Leftfall,11,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2546.0,,False
S31A12T12,31,12,Leftfall,12,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,315.0,,False
S31A14T06,31,14,Rotatefall,6,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,123.0,,False
S31A14T07,31,14,Rotatefall,7,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,166.0,,False
S31A14T08,31,14,Rotatefall,8,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,154.0,,False
S31A16T01,31,16,Unknown (16),1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,142.0,,False
S31A16T02,31,16,Unknown (16),2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,344.0,,False
S31A16T03,31,16,Unknown (16),3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,269.0,,False
S31A16T04,31,16,Unknown (16),4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,355.0,,False
S31A16T05,31,16,Unknown (16),5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,911.0,,False
S32A02T05,32,2,Pick Up Object,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,97.0,,False
S32A05T09,32,5,Sweeping Floor,9,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,230.0,,False
S32A05T10,32,5,Sweeping Floor,10,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1262.0,,False
S32A05T11,32,5,Sweeping Floor,11,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2225.0,,False
S32A05T12,32,5,Sweeping Floor,12,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,88.0,,False
S32A05T13,32,5,Sweeping Floor,13,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,93.0,,False
S32A06T02,32,6,Washing Hand,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,71.0,,False
S32A06T03,32,6,Washing Hand,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,463.0,,False
S32A06T04,32,6,Washing Hand,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1357.0,,False
S32A06T05,32,6,Washing Hand,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1800.0,,False
S32A07T04,32,7,Waving Hand,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,726.0,,False
S32A07T05,32,7,Waving Hand,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1072.0,,False
S32A07T06,32,7,Waving Hand,6,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,152.0,,False
S32A07T07,32,7,Waving Hand,7,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,306.0,,False
S32A09T04,32,9,Sit/Stand,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,980.0,,False
S32A09T05,32,9,Sit/Stand,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,126.0,,False
S32A09T06,32,9,Sit/Stand,6,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1734.0,,False
S32A09T07,32,9,Sit/Stand,7,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,88.0,,False
S32A09T08,32,9,Sit/Stand,8,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,258.0,,False
S32A09T09,32,9,Sit/Stand,9,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,3664.0,,False
S32A09T10,32,9,Sit/Stand,10,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,97.0,,False
S32A10T04,32,10,Backfall,4,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,514.0,,False
S32A10T10,32,10,Backfall,10,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,702.0,,False
S32A10T11,32,10,Backfall,11,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,184.0,,False
S32A10T12,32,10,Backfall,12,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,473.0,,False
S32A11T05,32,11,Frontfall,5,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,690.0,,False
S32A11T06,32,11,Frontfall,6,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,870.0,,False
S32A11T07,32,11,Frontfall,7,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1638.0,,False
S32A11T08,32,11,Frontfall,8,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,727.0,,False
S32A12T08,32,12,Leftfall,8,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,342.0,,False
S32A12T09,32,12,Leftfall,9,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2049.0,,False
S32A12T10,32,12,Leftfall,10,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1069.0,,False
S32A12T11,32,12,Leftfall,11,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,330.0,,False
S32A13T05,32,13,Rightfall,5,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,326.0,,False
S32A13T06,32,13,Rightfall,6,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,725.0,,False
S32A13T07,32,13,Rightfall,7,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,121.0,,False
S32A14T06,32,14,Rotatefall,6,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2511.0,,False
S32A14T07,32,14,Rotatefall,7,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,687.0,,False
S32A14T08,32,14,Rotatefall,8,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,231.0,,False
S32A14T09,32,14,Rotatefall,9,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1511.0,,False
S32A14T12,32,14,Rotatefall,12,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,967.0,,False
S32A14T13,32,14,Rotatefall,13,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,542.0,,False
S32A14T14,32,14,Rotatefall,14,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,125.0,,False
S34A06T03,34,6,Washing Hand,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2199.0,,False
S34A09T05,34,9,Sit/Stand,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,726.0,,False
S34A09T06,34,9,Sit/Stand,6,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,102.0,,False
S34A10T11,34,10,Backfall,11,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,116.0,,False
S34A10T12,34,10,Backfall,12,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,872.0,,False
S34A10T13,34,10,Backfall,13,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,139.0,,False
S34A13T14,34,13,Rightfall,14,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2206.0,,False
S34A14T07,34,14,Rotatefall,7,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,3145.0,,False
S34A14T08,34,14,Rotatefall,8,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2159.0,,False
S34A14T09,34,14,Rotatefall,9,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1619.0,,False
S34A14T10,34,14,Rotatefall,10,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,371.0,,False
S35A05T09,35,5,Sweeping Floor,9,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1561.0,,False
S35A05T10,35,5,Sweeping Floor,10,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,3249.0,,False
S35A05T11,35,5,Sweeping Floor,11,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,97.0,,False
S35A07T06,35,7,Waving Hand,6,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,152.0,,False
S35A07T07,35,7,Waving Hand,7,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,306.0,,False
S35A08T02,35,8,Walking/TUG Test,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,396.0,,False
S35A08T03,35,8,Walking/TUG Test,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,727.0,,False
S35A08T04,35,8,Walking/TUG Test,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,71.0,,False
S35A08T05,35,8,Walking/TUG Test,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,2502.0,,False
S35A09T06,35,9,Sit/Stand,6,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,703.0,,False
S35A09T07,35,9,Sit/Stand,7,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,55.0,,False
S35A09T08,35,9,Sit/Stand,8,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,631.0,,False
S35A12T08,35,12,Leftfall,8,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,342.0,,False
S35A12T09,35,12,Leftfall,9,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,99.0,,False
S35A12T10,35,12,Leftfall,10,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1930.0,,False
S35A12T11,35,12,Leftfall,11,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,76.0,,False
S35A13T03,35,13,Rightfall,3,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,687.0,,False
S35A13T04,35,13,Rightfall,4,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,719.0,,False
S35A13T05,35,13,Rightfall,5,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,326.0,,False
S35A13T06,35,13,Rightfall,6,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,725.0,,False
S35A13T07,35,13,Rightfall,7,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,121.0,,False
S35A14T12,35,14,Rotatefall,12,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,967.0,,False
S35A14T13,35,14,Rotatefall,13,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,542.0,,False
S35A14T14,35,14,Rotatefall,14,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,125.0,,False
S36A04T01,36,4,Stepping Up,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,267.0,,False
S36A07T01,36,7,Waving Hand,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,146.0,,False
S36A08T01,36,8,Walking/TUG Test,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,104.0,,False
S36A13T01,36,13,Rightfall,1,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,217.0,,False
S40A01T01,40,1,Drinking Water,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,13.0,,False
S40A01T02,40,1,Drinking Water,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,151.0,,False
S40A01T03,40,1,Drinking Water,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,161.0,,False
S40A01T04,40,1,Drinking Water,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,170.0,,False
S40A01T05,40,1,Drinking Water,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,127.0,,False
S40A02T01,40,2,Pick Up Object,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,67.0,,False
S40A02T02,40,2,Pick Up Object,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,70.0,,False
S40A02T03,40,2,Pick Up Object,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,91.0,,False
S40A02T04,40,2,Pick Up Object,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,122.0,,False
S40A02T05,40,2,Pick Up Object,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,91.0,,False
S40A05T01,40,5,Sweeping Floor,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,223.0,,False
S40A05T02,40,5,Sweeping Floor,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,155.0,,False
S40A05T03,40,5,Sweeping Floor,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,208.0,,False
S40A05T04,40,5,Sweeping Floor,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,179.0,,False
S40A05T05,40,5,Sweeping Floor,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,208.0,,False
S40A06T01,40,6,Washing Hand,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,15.0,,False
S40A06T02,40,6,Washing Hand,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1694.0,,False
S40A07T01,40,7,Waving Hand,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,80.0,,False
S40A07T02,40,7,Waving Hand,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,174.0,,False
S40A07T03,40,7,Waving Hand,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,199.0,,False
S40A07T04,40,7,Waving Hand,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,235.0,,False
S40A07T05,40,7,Waving Hand,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,262.0,,False
S40A08T01,40,8,Walking/TUG Test,1,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,288.0,,False
S40A08T02,40,8,Walking/TUG Test,2,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,253.0,,False
S40A08T03,40,8,Walking/TUG Test,3,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,258.0,,False
S40A08T04,40,8,Walking/TUG Test,4,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,292.0,,False
S40A08T05,40,8,Walking/TUG Test,5,young,False,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,272.0,,False
S40A10T01,40,10,Backfall,1,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,31.0,,False
S40A10T02,40,10,Backfall,2,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,36.0,,False
S40A10T03,40,10,Backfall,3,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,80.0,,False
S40A10T04,40,10,Backfall,4,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,75.0,,False
S40A11T01,40,11,Frontfall,1,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,1716.0,,False
S40A11T02,40,11,Frontfall,2,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,261.0,,False
S40A11T03,40,11,Frontfall,3,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,198.0,,False
S40A12T01,40,12,Leftfall,1,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,170.0,,False
S40A12T02,40,12,Leftfall,2,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,138.0,,False
S40A12T03,40,12,Leftfall,3,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,227.0,,False
S40A12T04,40,12,Leftfall,4,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,28.0,,False
S40A12T06,40,12,Leftfall,6,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,195.0,,False
S40A13T01,40,13,Rightfall,1,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,78.0,,False
S40A13T02,40,13,Rightfall,2,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,137.0,,False
S40A13T03,40,13,Rightfall,3,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,13.0,,False
S40A13T04,40,13,Rightfall,4,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,69.0,,False
S40A13T05,40,13,Rightfall,5,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,266.0,,False
S40A13T06,40,13,Rightfall,6,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,333.0,,False
S40A14T01,40,14,Rotatefall,1,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,198.0,,False
S40A14T02,40,14,Rotatefall,2,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,251.0,,False
S40A14T03,40,14,Rotatefall,3,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,181.0,,False
S42A10T01,42,10,Backfall,1,young,True,watch,STAGE1_MISSING_MODALITY,acc_file_missing,,190.0,,False
S01A01T01,1,1,Drinking Water,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,855.0,855.0,False,True
S01A01T02,1,1,Drinking Water,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,211.0,211.0,False,True
S01A01T03,1,1,Drinking Water,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,211.0,211.0,False,True
S01A05T01,1,5,Sweeping Floor,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,330.0,330.0,False,True
S01A05T02,1,5,Sweeping Floor,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,261.0,261.0,False,True
S01A05T03,1,5,Sweeping Floor,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,257.0,257.0,False,True
S01A05T04,1,5,Sweeping Floor,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,509.0,509.0,False,True
S01A06T01,1,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,348.0,348.0,False,True
S01A06T02,1,6,Washing Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,289.0,289.0,False,True
S01A06T03,1,6,Washing Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,569.0,569.0,False,True
S01A07T01,1,7,Waving Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,698.0,698.0,False,True
S01A07T02,1,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,564.0,564.0,False,True
S02A02T01,2,2,Pick Up Object,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,357.0,357.0,False,True
S02A02T02,2,2,Pick Up Object,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,493.0,493.0,False,True
S02A03T01,2,3,Put On/Take Off Jacket,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,1096.0,1096.0,False,True
S02A03T02,2,3,Put On/Take Off Jacket,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,863.0,863.0,False,True
S02A06T01,2,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,471.0,471.0,False,True
S02A06T02,2,6,Washing Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,885.0,885.0,False,True
S02A06T03,2,6,Washing Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,1234.0,1234.0,False,True
S02A07T01,2,7,Waving Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,575.0,575.0,False,True
S02A07T02,2,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,623.0,623.0,False,True
S02A07T03,2,7,Waving Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,1045.0,1045.0,False,True
S02A08T01,2,8,Walking/TUG Test,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,1744.0,1744.0,False,True
S02A08T02,2,8,Walking/TUG Test,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,927.0,927.0,False,True
S03A01T01,3,1,Drinking Water,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,334.0,334.0,False,True
S03A01T02,3,1,Drinking Water,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,246.0,246.0,False,True
S03A01T03,3,1,Drinking Water,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,208.0,208.0,False,True
S03A01T04,3,1,Drinking Water,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,221.0,221.0,False,True
S03A03T01,3,3,Put On/Take Off Jacket,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,1209.0,1209.0,False,True
S03A04T01,3,4,Stepping Up,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,320.0,320.0,False,True
S03A04T02,3,4,Stepping Up,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,219.0,219.0,False,True
S03A04T03,3,4,Stepping Up,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,219.0,219.0,False,True
S03A04T04,3,4,Stepping Up,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,209.0,209.0,False,True
S03A05T01,3,5,Sweeping Floor,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,526.0,526.0,False,True
S03A05T02,3,5,Sweeping Floor,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,497.0,497.0,False,True
S03A05T03,3,5,Sweeping Floor,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,464.0,464.0,False,True
S03A06T01,3,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,371.0,371.0,False,True
S03A06T02,3,6,Washing Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,274.0,274.0,False,True
S03A06T03,3,6,Washing Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,771.0,771.0,False,True
S03A07T01,3,7,Waving Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,1923.0,1923.0,False,True
S03A07T02,3,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,406.0,406.0,False,True
S03A07T03,3,7,Waving Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,543.0,543.0,False,True
S03A07T04,3,7,Waving Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,359.0,359.0,False,True
S03A08T01,3,8,Walking/TUG Test,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,611.0,611.0,False,True
S03A08T02,3,8,Walking/TUG Test,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,343.0,343.0,False,True
S03A08T03,3,8,Walking/TUG Test,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,627.0,627.0,False,True
S04A03T01,4,3,Put On/Take Off Jacket,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,1427.0,1427.0,False,True
S04A03T02,4,3,Put On/Take Off Jacket,2,old,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '2023-03-27 17:,710.0,,False,False
S04A05T01,4,5,Sweeping Floor,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,435.0,435.0,False,True
S04A05T02,4,5,Sweeping Floor,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,324.0,324.0,False,True
S04A05T03,4,5,Sweeping Floor,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,325.0,325.0,False,True
S04A06T01,4,6,Washing Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,332.0,332.0,False,True
S04A06T02,4,6,Washing Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,384.0,384.0,False,True
S04A06T03,4,6,Washing Hand,3,old,False,watch,STAGE_INVALID_DATA,contains_nan,285.0,285.0,False,True
S04A06T04,4,6,Washing Hand,4,old,False,watch,STAGE_INVALID_DATA,contains_nan,292.0,292.0,False,True
S04A07T01,4,7,Waving Hand,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,1139.0,1139.0,False,True
S04A07T02,4,7,Waving Hand,2,old,False,watch,STAGE_INVALID_DATA,contains_nan,710.0,710.0,False,True
S05A02T01,5,2,Pick Up Object,1,old,False,watch,STAGE3_TOO_SHORT,final_len=95_min=128,95.0,95.0,False,False
S05A04T01,5,4,Stepping Up,1,old,False,watch,STAGE3_TOO_SHORT,final_len=122_min=128,122.0,122.0,False,False
S05A06T04,5,6,Washing Hand,4,old,False,watch,STAGE_FILE_ERROR,gyro_error: could not convert string to float: '2023-03-31 11:,196.0,,False,False
S05A07T01,5,7,Waving Hand,1,old,False,watch,STAGE3_TOO_SHORT,final_len=122_min=128,122.0,122.0,False,False
S05A08T01,5,8,Walking/TUG Test,1,old,False,watch,STAGE_INVALID_DATA,contains_nan,99.0,99.0,False,True
S06A01T01,6,1,Drinking Water,1,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=206_max=50,154.0,360.0,False,False
S06A01T03,6,1,Drinking Water,3,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=885_max=50,61.0,946.0,False,False
S06A01T04,6,1,Drinking Water,4,old,False,watch,STAGE2_LENGTH_MISMATCH,diff=151_max=50,361.0,210.0,False,False
